id,Cid,title,hits,time
779,1,삼성그룹 「기회균등 특별채용」 (~3/15),조회 1123,2022.03.10.
780,1,[한국연구재단] 2022학년도 대학 재정지원사업 평가위원 통합 공모 신청 안내,조회 535,2022.03.10.
781,1,[평가감사실] 동국대학교 학생모니터링단 동화 15기 모집 연장 안내,조회 1062,2022.03.08.
782,1,[참사람사회공헌센터] 2022 상반기 중구멘토링 온라인 공부방 학습멘토링 모집안내,조회 1269,2022.03.08.
783,1,LG유플러스 멘토와 함께하는 『프로보노(사회공헌형) ICT멘토링』참여학생 모집,조회 4388,2022.03.07.
784,1,동국대학교 취업센터 취업상담 직원 채용공고,조회 4089,2022.03.07.
785,1,교내 시설대관 재개 안내,조회 5120,2022.03.07.
786,1,[대학미디어센터] 2022학년도 1학기 대학원신문사 신임 편집위원 모집 (재공고),조회 3610,2022.03.07.
787,1,[대학미디어센터] 2022년 1학기 동국포스트 56기 수습기자 모집,조회 3402,2022.03.07.
788,1,2022학년도 1학기 학생증 신규발급 일시 중단 안내(3/5 ~ 4/3),조회 4734,2022.03.03.
789,1,"[고시반] 2022-1학기[법학전문대학원반, 공인노무사반, 법원행정고등고시반] 추가 입",조회 4072,2022.03.03.
790,1,코로나19(PCR양성) 확진 시 동국인 행동요령,조회 6314,2022.03.03.
791,1,YGOON 교육할인스토어 소개,조회 5430,2022.02.25.
792,1,(예비군연대) 2022-1학기 학생예비군 편성 재안내,조회 4549,2022.02.25.
793,1,2022년 1학기 서울캠퍼스↔BMC(바이오메디캠퍼스) 셔틀버스 운행시간 변경안내,조회 7195,2022.02.23.
794,1,2022년 서울청년정책네트워크 모집 안내,조회 2914,2022.02.23.
795,1,미래 사회를 선도하는 동국 발전을 위한 의견수렴,조회 2717,2022.02.23.
796,1,(예비군연대) 2022년 3월 각 군 모집계획 안내,조회 2283,2022.02.23.
797,1,2022학년도 신입생 대상 온라인 어학 설명회 개최 안내,조회 2817,2022.02.22.
798,1,제17기 지방분권 대학생 서포터즈 모집 안내,조회 2098,2022.02.22.
799,1,2022년 제5기 국회도서관 대학생 SNS 서포터즈 모집 안내,조회 1854,2022.02.22.
800,1,[삼성전자 메모리사업부] 22년 상반기 메모리사업부 석사인력 채용 설문조사,조회 1979,2022.02.22.
801,1,[대학미디어센터] 동대신문사 2022학년도 1학기 신입기자 모집,조회 2063,2022.02.22.
802,1,[대학미디어센터] 동국대학교 교육방송국 DUBS에서 64기 수습국원을 모집합니다!,조회 2310,2022.02.22.
803,1,"[교수학습개발센터] 2022-1 신임 교, 강사 워크숍 신청 안내",조회 1989,2022.02.22.
804,1,공학교육혁신센터 연구원 채용,조회 1820,2022.02.21.
805,1,★모집연장★유망 스타트업과 함께하는 2022-1학기 '기업사회맞춤형캡스톤디자인1' 참여학생 모집(~2/25),조회 3003,2022.02.21.
806,1,동국대학교 학생부전형알리미 Dreamer 11기 모집 안내,조회 3205,2022.02.21.
807,1,2022학년 신입생 영어특별과정 모집 안내,조회 2393,2022.02.21.
808,1,[평가감사실] 학생모니터링단 동화 15기 모집 안내,조회 538,2022.02.21.
809,1,홍보대사 동감 17기 선발 안내,조회 2415,2022.02.21.
810,1,성동문화재단 홍보단 8기 모집 안내,조회 328,2022.02.21.
811,1,[사범대학 가정교육과] 신혜원 교수님 조교 모집,조회 620,2022.02.21.
812,1,[경영학과] 카린맥도날드 교수님 조교 모집,조회 399,2022.02.21.
813,1,[회계학과] 정선문 교수님 조교 모집,조회 749,2022.02.18.
814,1,[영어권문화연구소] 조교(및 근로장학생) 모집(일정변경),조회 862,2022.02.18.
815,1,교내 시설대관 제한 안내,조회 511,2022.02.18.
816,1,[참사람사회공헌센터] 2022-봄학기 사회봉사교과목 수강신청 정정 안내,조회 480,2022.02.18.
817,1,[연구등록(B)] 2022학년도 1학기 연구등록(B) 등록 안내,조회 683,2022.02.17.
818,1,[대학미디어센터] 2022학년도 1학기 대학원신문사 신임 편집위원 모집,조회 422,2022.02.17.
819,1,봉사동아리 '참사람 17기' 신입 단원 모집안내,조회 2084,2022.02.17.
820,1,[사범대학 지리교육과] 안재섭 교수님 조교 모집,조회 442,2022.02.16.
821,1,[AI융합대학 AI융합학부] 김지희 교수님 조교 모집,조회 1316,2022.02.16.
822,1,[AI융합대학 AI융합학부] 장혜령 교수님 조교 모집,조회 917,2022.02.16.
823,1,[LINC+] 유망 스타트업과 함께하는 2022-1학기 '기업사회맞춤형캡스톤디자인1' 참여학생 모집(~2/21),조회 1490,2022.02.16.
824,1,[경영학과] 성상현 교수님 조교 모집,조회 269,2022.02.16.
825,1,[경영학과] 이상현 교수님 조교 모집(마감),조회 447,2022.02.16.
826,1,[일반대학원] 통계학 기초 특강 안내,조회 718,2022.02.15.
827,1,[사범대학 가정교육과] 신혜원 교수님 조교 모집,조회 651,2022.02.15.
828,1,2022학년도 신입생대상 온라인 어학 설명회 안내,조회 4142,2022.02.14.
829,1,"[교수학습개발센터] 신임 교, 강사 워크숍 신청 안내",조회 528,2022.02.14.
830,1,프리젠테이션 스킬 업 워크숍,조회 1168,2022.02.11.
831,1,인프라 개선사업에 따른 uDRIMS 사용 안내,조회 2868,2022.02.11.
832,1,[대외협력처] 교내 근로 장학생 선발,조회 1187,2022.02.11.
833,1,[LINC+] 디지털전환 선도기업 혁신리더 특강 학생모집,조회 1703,2022.02.10.
834,1,제2회 현대차 정몽구 재단 미래 지식 포럼 개최 안내,조회 468,2022.02.10.
835,1,[02.15] 취업센터 추천채용 안내,조회 1831,2022.02.10.
836,1,2022 보건의료통합봉사회 상반기 중앙본부원 모집 안내,조회 409,2022.02.10.
837,1,mDRIMS(엠드림스) 사용 중지 안내 (2.11 17시~),조회 2159,2022.02.10.
838,1,인프라 개선사업에 따른 uDRIMS 사용 안내,조회 349,2022.02.10.
839,1,[Making Academy]아두이노 기반 드론 제작 교육 참가자 모집,조회 902,2022.02.10.
840,1,2022년 학군사관 모집 안내,조회 1265,2022.02.09.
841,1,[02.09] 취업센터 추천채용 안내,조회 351,2022.02.09.
842,1,[DUICA]2월 그래픽자격 특강안내,조회 229,2022.02.09.
844,1,[LINC+]2022 경기창조경제혁신센터 서포터즈 모집 안내(~2.13),조회 693,2022.02.08.
845,1,[다르마칼리지] 박진희 교수님 조교 모집,조회 1012,2022.02.08.
847,1,맞춤형 학습지원을 위한 설문조사 당첨자 안내,조회 827,2022.02.08.
848,1,교내 시설대관 제한 안내,조회 439,2022.02.07.
849,1,[연구등록(B)] 2022학년도 1학기 연구등록(B) 등록 안내,조회 576,2022.02.07.
850,1,[경영학과] 카린맥도날드 교수님 조교 모집,조회 438,2022.02.07.
851,1,[경영학과] 임성묵 교수님 조교 모집(마감),조회 385,2022.02.07.
852,1,[경영학과] 강경훈 교수님 조교 모집(마감),조회 347,2022.02.07.
853,1,[경영학과] 최경규 교수님 조교 모집(마감),조회 303,2022.02.07.
854,1,[참사람사회공헌센터]2022-봄학기 사회봉사교과목 수강신청 안내,조회 320,2022.02.07.
855,1,[다르마칼리지] 박진희 교수님 조교 모집,조회 1097,2022.02.04.
856,1,[LINC+] 유망 스타트업과 함께하는 2022-1학기 '기업사회맞춤형캡스톤디자인1' 참여학생 모집(~2/21),조회 1560,2022.02.04.
857,1,[DUICA]2월 그래픽자격 특강안내,조회 366,2022.02.04.
858,1,(예비군연대) 2022년 2월 각 군 모집계획 안내,조회 946,2022.02.03.
859,1,[사범대학 지리교육과] 안재섭 교수님 조교 모집,조회 656,2022.02.03.
860,1,2022학년도 중앙도서관 이용교육 수요조사(~2/4),조회 461,2022.02.03.
861,1,[연구등록(B)] 2022학년도 1학기 연구등록(B) 등록 안내,조회 374,2022.02.03.
862,1,[교수학습개발센터] 방중 Teaching Upgrde Course 신청 안내,조회 420,2022.02.03.
863,1,[경영대학 회계학과] 양동훈 교수님 조교 모집,조회 554,2022.01.28.
864,1,2022학년도 1학기 학부 및 대학원 신(편)입생 학생증 발급 안내,조회 8561,2022.01.28.
865,1,2022년 맞춤형 학습지원을 위한 설문조사 안내,조회 657,2022.01.28.
866,1,2022년 코로나 극복의 해」건강검진 참여 아이디어 공모 안내,조회 334,2022.01.28.
867,1,2022년 19기 청소년운영위원회 모집,조회 358,2022.01.28.
868,1,가평군 인구활력 정책 아이디어 공모전,조회 200,2022.01.28.
869,1,2022년 1차 매입임대 예비입주자 모집공고,조회 415,2022.01.28.
870,1,2022년 스타트업 AI기술인력 양성(이어드림 스쿨) 2기 교육생 모집,조회 79,2022.01.28.
871,1,[중앙도서관-Making Academy]3D프린팅 및 전자회로를 활용한 나만의 도시 제작 교육 참가자 모집,조회 707,2022.01.27.
872,1,미래 사회를 향한 공정 선거 공모전 안내,조회 281,2022.01.27.
873,1,인프라 개선사업에 따른 uDRIMS 사용 안내,조회 1659,2022.01.26.
874,1,2021학년도 행정부서 동계방학 집중휴가 및 셧다운,조회 1032,2022.01.26.
875,1,(예비군연대) 재병역판정검사 일자 / 장소 본인선택 안내,조회 702,2022.01.26.
876,1,내발산동 공공기숙사 입주 안내,조회 665,2022.01.26.
877,1,[LINC+] 동국대XSKT AI 메타버스 멘토링/세미나 참여학생 모집(~1/24),조회 1383,2022.01.21.
878,1,2022 수시 합격생 대상 온라인 어학 설명회 안내,조회 1375,2022.01.21.
879,1,세스코 22년도 1분기 전문영업직(SD) 온라인 채용설명회,조회 300,2022.01.21.
880,1,2022년 스타트업 청년인재 이어드림 프로젝트,조회 405,2022.01.21.
881,1,[대한불교진흥원]2022년 상반기 4대 공모사업 시행 안내,조회 378,2022.01.20.
882,1,[중앙도서관] 메이커스페이스 MARU 활성화 설문조사,조회 564,2022.01.20.
883,1,[LINC+] 2021 동국 공유 플랫폼 성과전시회 개최 안내,조회 476,2022.01.19.
884,1,빅데이터분석을 활용한 인공지능 기반 디지털 트랜스포메이션 교육생 모집안내,조회 508,2022.01.19.
885,1,[일반대학원] 대학원생을 위한 창업 콘서트 특강 신청 안내,조회 904,2022.01.19.
886,1,[DUICA]2월 그래픽자격 특강안내,조회 1038,2022.01.19.
888,1,[LINC+] 동국 기업연계 OMNi – 동국대X다쏘 3D 모델링(CATIA) 기초 교육 학생모집(마감),조회 1329,2022.01.18.
889,1,교내 네트워크 작업에 따른 교내 시스템 사용 중지 안내 (1/26),조회 979,2022.01.18.
890,1,2021년도 열린교육 및 대학협력사업 성과전시 현장체험 참여인원 모집(~1/19),조회 565,2022.01.17.
891,1,동국대학교 DUICA 강의전담교원 초빙,조회 559,2022.01.17.
894,1,정부 사회적 거리두기에 따른 교내시설 대관 제한 안내,조회 588,2022.01.17.
895,1,학업증진 BEST 코칭 프로그램 우수 참여자 선정 발표,조회 879,2022.01.17.
896,1,(예비군연대) 2022-1학기 학생예비군 편성 재안내,조회 1591,2022.01.14.
897,1,제19회 대한민국 교육박람회 안내,조회 94,2022.01.13.
898,1,[HK플러스사업단] 제1회 동국대학교 문화학술원 HK+사업단 우수 칼럼 & 소논문 공모전,조회 904,2022.01.13.
899,1,"[고시반] 2022-1학기[법학전문대학원반, 공인노무사반, 법원행정고등고시반] 입반 시험 공고",조회 1252,2022.01.12.
900,1,2022 대학 가요제 개최 안내,조회 1236,2022.01.12.
901,1,2021년 연말정산 관련 종(전)근무지 근로소득 원천징수영수증 발급 안내,조회 5117,2022.01.11.
902,1,2021년 LINC+ 산학연계 교육과정 참여학생 만족도 조사(~1/21),조회 1002,2022.01.10.
903,1,2022년도 국회 대학(원)생 아카데미(1차) 실시 안내,조회 513,2022.01.10.
904,1,[창업보육센터] 신규 입주기업 모집 공고(2022년 1차),조회 749,2022.01.07.
905,1,2021 GTU 다문화 UCC 대회 안내,조회 360,2022.01.07.
906,1,[경진대회] 스마트시티 구축 아이디어 경진대회 참가 학생 모집(~1/13),조회 1511,2022.01.06.
907,1,[취업센터] 에듀윌 겨울방학 NCS 히든챔피언동아리,조회 586,2022.01.06.
908,1,[창업원] 소비자의 지갑을 여는 프라이싱 전략 교육,조회 766,2022.01.06.
909,1,[일반공지] [참사람사회공헌센터] 2021-겨울학기 사회봉사교과목 평가회 안내,조회 912,2022.01.06.
910,1,제1기 국립환경과학원 소셜기자단 모집 안내,조회 450,2022.01.05.
911,1,2022 GRAFFITI STARTUP FESTIVAL 개최 안내,조회 713,2022.01.04.
912,1,[취업센터] 동문선배 랜선 멘토링 안내,조회 2475,2022.01.03.
913,1,(예비군연대) 2022년 병역판정검사 일자/장소 본인선택 안내,조회 999,2022.01.03.
914,1,원자력 글로벌 아이디어 제안전 안내,조회 396,2022.01.03.
915,1,교내시설 대관 제한 안내,조회 425,2022.01.03.
916,1,[중앙도서관-Making School] 메이커스페이스 MARU 기초 장비 교육 참가자 모집,조회 1168,2021.12.31.
917,1,"[고시반] 2022-1학기[5급 공채(행정,기술), 외교관후보자, 언론사 준비반, 변리사,관세사] 입반 시험 공고",조회 1397,2021.12.30.
918,1,[취업센터] 커리어웹진 job談 2021년 12월호,조회 328,2021.12.30.
919,1,[영어권문화연구소] 특별강연 안내(12.30),조회 430,2021.12.29.
920,1,2022년 지역인재 7급 수습직원 교내 추천자 선발,조회 1952,2021.12.29.
921,1,[공인회계사반]입반시험 신청 안내,조회 768,2021.12.29.
922,1,[취업센터] PSAT 특강,조회 1036,2021.12.29.
923,1,2022년도 재단-은행권 대학생 연합기숙사 신규 입주생 모집 안내,조회 529,2021.12.29.
924,1,2022년 한국장학재단 창업지원형 기숙사 입주생 모집,조회 363,2021.12.29.
925,1,[카운슬링센터] MBTI 특강 안내(마감),조회 1410,2021.12.28.
926,1,(예비군연대) 2022-1학기 학생예비군 편성 안내,조회 1507,2021.12.28.
927,1,2021년 재학생 대상 Dream Pass 프로그램 안내,조회 2466,2021.12.28.
928,1,테스트베드 데이터 수집·활용·확산을 위한 스마트캠퍼스 해커톤 참가자 모집(~1/4),조회 863,2021.12.27.
929,1,농업전망 2022 안내,조회 355,2021.12.27.
930,1,제2회 농업관측 논문경진대회 실시 안내,조회 375,2021.12.24.
931,1,(예비군연대) 2022년 1월 각 군 모집계획 안내,조회 1090,2021.12.23.
932,1,한국소프트산업협회 채용확정형 교육생 모집,조회 526,2021.12.23.
933,1,[1.11~1.12] 효율적인 인문학 연구 논문 집필과 출간 전략 특강 안내,조회 673,2021.12.23.
934,1,[인권장애학생지원센터] 2021 인권실태조사,조회 305,2021.12.23.
935,1,"[~12/30까지][DUICA]컴활,일러 자격 특강(재안내)",조회 1643,2021.12.20.
936,1,[1.12~13] 이공계 영어논문/발표문 작성 전략 특강 안내,조회 992,2021.12.20.
937,1,2021학년도 Dream PATH 마일리지 경진대회 발표 및 시상안내,조회 1448,2021.12.20.
938,1,[동국튜터링] 우수활동 튜티 선정 발표 및 시상 안내,조회 1078,2021.12.20.
939,1,오늘 조금 더 비건 : Tasty Vegan Life,조회 1452,2021.12.16.
940,1,[LINC+] 동국 기업연계 OMNi - 동국대X네이버 커넥트 AI Basic(인공지능 기초다지기) 학생 모집(,조회 2763,2021.12.15.
941,1,제1회 나의 세상을 바꾼 인생교양강좌 수강 수기 공모전 시상작 발표,조회 1045,2021.12.15.
942,1,[카운슬링센터] 정신건강특강 안내,조회 724,2021.12.15.
943,1,[LINC+] 2021년 겨울학기 동국대-SKT AI 커리큘럼 학생 모집(~12/27),조회 2600,2021.12.15.
944,1,[협동학습] 우수 튜터/학습동아리 선정 발표 및 시상 안내,조회 1454,2021.12.15.
945,1,"[협동학습] 동국 튜터링, DoDream 학습동아리 최종 이수 팀 발표",조회 2233,2021.12.15.
946,1,[영상문화콘텐츠연구원] 동계방학 미디어 교육 프로그램 안내,조회 1118,2021.12.15.
947,1,[참사람사회공헌센터] 2021-겨울학기 사회봉사교과목 예비교육 안내,조회 410,2021.12.14.
948,1,동국대학교 창업원 직원 채용 공고,조회 414,2021.12.14.
949,1,[입학실] 2021학년도 취업역량강화특강 프로그램 수강신청 안내,조회 1453,2021.12.14.
950,1,2022년 한국장학재단 창업지원형 기숙사 입주생 모집,조회 418,2021.12.14.
951,1,[취업센터] How To 금융권 취준 프로그램,조회 527,2021.12.13.
952,1,마인드 클래스 - 내가 날 사랑할 수 있을까? 내마음 돌보는 시간,조회 732,2021.12.13.
953,1,2021 동국대학교 약학대학 개교 10주년 기념 심포지엄,조회 600,2021.12.10.
954,1,[대외협력실] 교내 근로장학생 선발 안내,조회 696,2021.12.10.
956,1,[참사람사회공헌센터] 2021 동계 필리핀 온라인 해외봉사 단원 추가모집,조회 772,2021.12.09.
957,1,[참사람사회공헌센터] 2021 동계 베트남 온라인 해외봉사 단원 추가모집,조회 590,2021.12.09.
958,1,[일반대학원]  논문작성법 및 연구방법 특강 안내,조회 1524,2021.12.09.
959,1,[창업진흥센터] 맞춤형 멘토링 추가 신청 모집,조회 650,2021.12.09.
960,1,[취업센터] 겨울방학 취업동아리9기 모집,조회 1318,2021.12.09.
961,1,"[DUICA]컴활, 포토샵, 일러, 웹퍼블리셔 자격 특강",조회 1548,2021.12.09.
962,1,[입학실]2021년 2학기 재학생 대상 대학생활설계 프로그램,조회 1254,2021.12.09.
963,1,[문화학술원 HK플러스사업단] 제1회 디지털 역사 데이터 경진대회,조회 932,2021.12.08.
964,1,[교수학습개발센터] 혁신교수법 워크숍 시리즈 신청 안내,조회 545,2021.12.08.
965,1,[교수학습개발센터] 2021-2학기 튜터링 운영현황 설문 당첨자 안내,조회 656,2021.12.07.
966,1,[카운슬링센터] 정신건강특강 안내,조회 952,2021.12.06.
967,1,제4회 동국미래교육포럼 개최 안내,조회 755,2021.12.06.
968,1,테스트,조회 55,2021.12.06.
969,1,[중앙도서관-Making Academy]PCB 회로 설계 기초 및 제작 교육 참가자 모집,조회 759,2021.12.06.
970,1,[입학처 입학실]2021학년도 기초학력증진특강 프로그램 수강신청 안내,조회 1387,2021.12.06.
971,1,평생교육 강의콘텐츠 공모 안내,조회 1014,2021.12.04.
972,1,교내시설 대관 제한 안내,조회 1030,2021.12.03.
973,1,2021학년도 동계방학 메이커스페이스MARU 근로장학생 [추가 모집]안내(2021.12.02.~2021.12.05),조회 1050,2021.12.02.
974,1,2022 에몬스 슬로건 공모전 안내,조회 676,2021.12.01.
975,1,21 인공지능 학습용 데이터 온라인 해커톤 공모전 안내,조회 564,2021.12.01.
976,1,약학대학 병태생리학 연구실  연구원 계약직 채용 공고,조회 97,2021.12.01.
977,1,2021학년도 2학기 학생증 신규발급 일시중단 안내(2022.1.1~2022.2.6),조회 1259,2021.12.01.
978,1,"[DUICA]컴활, GTQ, 웹퍼블리셔 자격 특강",조회 1176,2021.11.30.
979,1,[중앙도서관-Making School] 메이커스페이스 MARU 기초 장비 교육 참가자 모집,조회 1000,2021.11.30.
980,1,제1회 일반교양 학생 아이디어 공모전 수상작 발표,조회 965,2021.11.30.
981,1,2021년 동계 베트남 온라인 해외봉사 단원모집(재안내),조회 742,2021.11.29.
982,1,2021년 동계 필리핀 온라인 해외봉사 단원모집(재안내),조회 690,2021.11.29.
983,1,[동국 튜터링] 우수활동 튜티 선발 안내,조회 1593,2021.11.26.
984,1,[동국 튜터링] 운영현황 설문조사,조회 1201,2021.11.26.
985,1,[BMC창업보육센터] 신규 입주기업 모집 공고(2021년 7차),조회 1204,2021.11.26.
986,1,제13회 나란다 축제 안내,조회 1974,2021.11.25.
987,1,[봉사자 모집] 겨울방학 온라인 과학교육 메타버스 집중 캠프(3주),조회 1113,2021.11.25.
988,1,동국대학교 학생 대상 GRE® General Test 공식 설명회 개최 안내,조회 656,2021.11.25.
989,1,(예비군연대) 2021년 12월 각 군 모집계획 안내,조회 1275,2021.11.24.
990,1,김예원 변호사가 전하는 공존의 메세지 <누구나 꽃이 피었습니다>,조회 1203,2021.11.24.
991,1,[교수학습개발센터] 2022-1 혁신교과목 모집 공고,조회 971,2021.11.24.
992,1,[중앙도서관] 2021 메이커톤(MAKE-A-THON)참가자 모집,조회 2190,2021.11.23.
993,1,한국장학재단 제24기 동계대학생 재능봉사캠프 모집 안내,조회 1262,2021.11.23.
994,1,신규 입점매장 업종 선호도 조사,조회 869,2021.11.23.
995,1,[12/2] 롯데글로벌로지스 1:1 채용상담회,조회 468,2021.11.23.
996,1,[자율기술연구센터]  인공지능 학습용 실험데이터 획득업무 참여 학부생 모집,조회 1243,2021.11.22.
997,1,동국대학교와 함께하는 빅데이터 리더십교육,조회 1183,2021.11.22.
998,1,[고시반] 2021년도 5급(행정) 최종 합격자 조사 안내,조회 1087,2021.11.19.
999,1,2021 창업동아리 5차 선정결과 발표,조회 831,2021.11.18.
1000,1,[정보처] 노후인프라 개선을 위한 Database 이관 선행작업 안내,조회 1701,2021.11.18.
1001,1,2021년 대학미디어센터 주최 언론인초청특강 개최안내,조회 1588,2021.11.17.
1002,1,"[중구청 여성보육과] 안심홈, 안전도어지킴이 사업 안내",조회 825,2021.11.16.
1003,1,2021년 동계 필리핀 온라인 해외봉사 단원 모집,조회 1071,2021.11.16.
1004,1,2021년 동계 베트남 온라인 해외봉사 단원 모집,조회 994,2021.11.16.
1005,1,정각원 재학생 수계 법회 안내,조회 1310,2021.11.15.
1006,1,2021년 하반기 국민외교아카데미 대학생 외교 연수 과정 선발 안내(포스터 수정),조회 1031,2021.11.15.
1007,1,[중앙도서관]2021 온라인 학술전자정보박람회,조회 1895,2021.11.15.
1008,1,대학 행사 및 숙박형 교육프로그램 운영 기준 안내,조회 4472,2021.11.12.
1009,1,[취업센터] 면접 특강 시리즈,조회 1241,2021.11.12.
1010,1,드론디자인 아이디어 공모전 안내,조회 879,2021.11.12.
1011,1,<정각원> 2565년 동안거 결계신고 및 포살법회 안내,조회 1745,2021.11.12.
1012,1,슈팅-UP 영상제작입문 1day 클래스 참가자 모집(~12.11),조회 959,2021.11.12.
1013,1,도심제조 Reboot-소셜벤처 육성 프로그램 사업고도화 과정 참가자 모집,조회 724,2021.11.12.
1014,1,[역량개발센터] 이제호 변호사와 함께하는 문화의 다양성과 존중에 대하여,조회 1434,2021.11.12.
1015,1,[영어권문화연구소] 2021년 정기학술대회: 영어권 소수민족의 삶과 문화II,조회 858,2021.11.12.
1016,1,2021 서울 글로벌 포토저널리즘 사진전 안내,조회 900,2021.11.11.
1017,1,[중앙도서관] 2021년 학습지원세미나 : 야! 너도 학술정보 검색할 수 있어!,조회 958,2021.11.11.
1018,1,[창업교육센터] 창업 브랜드 마케팅 전략 교육,조회 1325,2021.11.10.
1019,1,[정보처] 보안장비(스팸메일 차단솔루션) 작업 안내 [2021.11.11(목)],조회 743,2021.11.10.
1020,1,제13회 전국학생 문화유산 외국어 해설 콘텐츠 대회 안내,조회 552,2021.11.10.
1021,1,동국 산학협력 발전을 위한 의견 수렴,조회 824,2021.11.10.
1022,1,2021년 인공지능 학습용 데이터 해커톤 안내,조회 812,2021.11.09.
1023,1,[LINC+] 2021 동국 캡스톤디자인 UCC 영상 페스티벌 참가 안내,조회 1764,2021.11.09.
1024,1,2021-2학기 잔여기간 대운동장 사용 신청 안내,조회 994,2021.11.09.
1025,1,[참사람사회공헌센터] 2021-겨울학기 사회봉사교과목 수강신청 안내,조회 1606,2021.11.09.
1026,1,[진로특강]다양한 진로분야를 탐색하라! 진로 의사결정 특강,조회 1236,2021.11.09.
1027,1,코로나19 단계적 일상회복에 따른 대응방안,조회 3758,2021.11.08.
1028,1,[창업진흥센터] 멘토링 프로그램 참여신청 모집,조회 1072,2021.11.08.
1029,1,2021년 동계 필리핀 온라인 해외봉사 단원 모집,조회 1211,2021.11.05.
1030,1,[취업센터] 4차산업 직무특강 시리즈 안내,조회 1909,2021.11.05.
1032,1,2021 지방분권 웹드라마 시놉시스 공모전 안내,조회 377,2021.11.05.
1033,1,마이크로소프트와 함께하는 온라인 잡 페어,조회 435,2021.11.05.
1034,1,한국유나이티드제약 MR 양성 채용연계형 인턴쉽,조회 445,2021.11.05.
1035,1,크리에이터 꿈나무를 위한 정각원 재학생 법회 안내,조회 835,2021.11.04.
1036,1,[정보처] 긴급상황 시 개인정보 처리 및 보호수칙,조회 470,2021.11.04.
1037,1,2021 구강보건 작품 공모전 안내,조회 512,2021.11.04.
1038,1,2021 인공지능 놀이터 안내,조회 732,2021.11.04.
1039,1,[창업보육센터] 신규 입주기업 모집 공고(2021년 7차),조회 1225,2021.11.03.
1040,1,‘NGO를 배우는 시간’ 굿네이버스 NGO Traveler 5.5기 특별 추가 모집,조회 686,2021.11.03.
1041,1,신청마감 [카운슬링센터] 무엇을 해야할지 막막해? 진로탐색 검사로 알아보자! (선착순 100명 사은품 증정),조회 1440,2021.11.03.
1042,1,[취업센터 고시반] 2021년 국가공무원 7급 2차 합격자 대상 '면접특강 및 모의면접' 신청자 접수 안내,조회 1185,2021.11.03.
1043,1,중구 온라인 콘텐츠 공모전 '쓰.다.듬' 안내,조회 745,2021.11.02.
1044,1,[카운슬링센터] 기숙사생 심리검사 프로그램 안내,조회 1326,2021.11.01.
1045,1,[일반공지] 2021년 창업동아리 5차 모집 공고(~11.10),조회 1333,2021.11.01.
1046,1,[공학교육혁신센터] 9기 다빈치프로그램 이수학생 모집,조회 1002,2021.11.01.
1047,1,"[진로특강] 새로운 세계로 도전하라! 뉴미디어의 미래 (AR,VR,초현실CG의 세계)",조회 1314,2021.11.01.
1048,1,[참사람사회공헌센터] 2021-가을학기 사회봉사교과목 평가회 안내,조회 1208,2021.11.01.
1049,1,[교수학습개발센터] 2022-1 혁신교과목 모집 공고,조회 965,2021.10.29.
1050,1,[LINC+] 11/12 특강 '놓치면 안되는 버스-메타버스'(애플워치 추첨),조회 1988,2021.10.29.
1051,1,교양교육 교수자 역량강화를 위한 특강,조회 1225,2021.10.28.
1052,1,제1회 나의 세상을 바꾼 인생교양강좌 수강 수기 공모전 개최,조회 2938,2021.10.28.
1053,1,[온라인 무료 글로벌 세미나] 미국의 디지털 마케팅 이야기,조회 1004,2021.10.28.
1054,1,(예비군연대)  2021년 11월 각 군 모집계획 안내,조회 1014,2021.10.28.
1055,1,[현장실습] 2021학년도 현장실습 우수사례 공모전 신청 안내,조회 1339,2021.10.28.
1056,1,[중앙도서관-Making School] 메이커스페이스 MARU 기초 장비 교육 참가자 모집,조회 922,2021.10.28.
1057,1,"[취업센터] SK그룹, LG계열사등 추천채용",조회 1060,2021.10.28.
1058,1,[참사람사회공헌센터] 2021 Dream PATH+ 마일리지 장학 봉사시간 제출안내,조회 1368,2021.10.27.
1059,1,[진로특강]다양한 진로분야를 탐색하라! 진로 의사결정 특강,조회 573,2021.10.27.
1060,1,"트레일, 동국",조회 2376,2021.10.26.
1061,1,[카운슬링센터] 유피어스 멘티 모집(4차 추가),조회 893,2021.10.25.
1062,1,2021 중구난방(中區蘭芳) 학술세미나,조회 1342,2021.10.25.
1063,1,[역량개발센터] 소통의 기술 : 나는 어떻게 소통하는 사람일까?,조회 792,2021.10.25.
1064,1,[LINC+]대학 캠퍼스 플라스틱 자원순환 아이디어 공모전,조회 1433,2021.10.25.
1065,1,제8회 지역사회공헌 캡스톤디자인 FAIR 전시 안내,조회 759,2021.10.25.
1066,1,2021년 Dream PATH마일리지 장학 신청안내,조회 1407,2021.10.25.
1067,1,[LINC+]  KT스토리위즈 대표와 함께하는 디지털전환 선도기업 혁신리더 특강 시리즈 3탄 안내,조회 888,2021.10.25.
1068,1,[중앙도서관] 중앙도서관 견학 안내 (How to attend Library Tour),조회 499,2021.10.25.
1069,1,[교수학습개발센터] 2021-2 교수법 특강 신청 안내,조회 773,2021.10.22.
1070,1,Dream PATH 통해 각 기업별 합격자 현황 확인하는 방법,조회 983,2021.10.22.
1071,1,Dream PATH 비교과프로그램 이렇게 신청하세요,조회 835,2021.10.22.
1072,1,[참사람사회공헌센터]2022년 아인슈타인 클래스 13기 대학생 멘토 모집,조회 1009,2021.10.22.
